time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6.220000,-0.055109,9.818416,0.020858,-0.021452,0.010257,0.005594
6.230000,-0.076430,9.832347,0.014746,0.013337,0.016668,-0.017584
6.240000,-0.072250,9.766861,-0.034243,-0.009485,0.014685,0.003015
6.250000,-0.101585,9.875159,-0.000578,0.003973,-0.014929,-0.014476
6.260000,-0.018077,9.793758,0.013621,0.012682,0.004933,0.007109
6.270000,-0.097998,9.818793,0.022428,-0.001092,0.007941,0.006849
6.280000,-0.144874,9.783929,-0.083182,-0.007966,-0.000589,0.005806
6.290000,-0.020953,9.779492,0.021958,-0.011061,0.005092,-0.002811
6.300000,0.014851,9.793319,0.136350,0.007072,-0.004394,-0.001636
6.310000,-0.059276,9.792220,0.044427,-0.004524,-0.010606,-0.000364
6.320000,0.006557,9.814513,0.077268,-0.002624,-0.005178,0.004426
6.330000,-0.135338,9.769687,-0.000195,0.004535,-0.009614,0.005087
6.340000,-0.069959,9.836372,-0.011407,-0.000998,-0.011249,0.010889
6.350000,-0.112538,9.811212,0.049142,-0.011872,-0.007210,-0.032241
6.360000,-0.045882,9.866758,-0.000760,0.005631,-0.013424,-0.009447
6.370000,-0.243072,9.780332,-0.042230,-0.021731,-0.008490,0.021850
6.380000,-0.128045,9.902114,0.062386,-0.015398,0.007946,0.007058
6.390000,-0.092277,9.855752,-0.016602,-0.004230,-0.006140,0.000342
6.400000,-0.092471,9.781360,-0.002433,-0.000481,-0.009538,0.003210
6.410000,-0.109323,9.798440,0.051390,0.001112,-0.005931,0.003889
6.420000,-0.137006,9.706497,-0.023569,-0.010311,-0.000263,0.015661
6.430000,-0.068239,9.795081,-0.051174,-0.002042,-0.012893,0.005847
6.440000,-0.155836,9.866653,0.043430,-0.009373,-0.004416,0.011842
6.450000,-0.121523,9.798455,0.000881,-0.002935,0.000353,-0.004789
6.460000,-0.259021,9.810024,-0.062686,-0.012176,-0.010443,-0.014543
6.470000,-0.109744,9.804694,0.076051,0.004257,0.004434,-0.003338
6.480000,-0.190334,9.820915,0.047496,-0.013283,0.008109,-0.005088
6.490000,-0.167916,9.826983,-0.039535,0.010306,-0.007486,0.008493
6.500000,-0.108599,9.826337,-0.062939,-0.002755,0.011754,-0.001325
6.510000,-0.175484,9.794522,-0.071840,0.012499,0.002198,-0.004486
6.520000,-0.043952,9.741043,0.060594,0.004030,0.004221,0.010987
6.530000,-0.194329,9.784059,0.000766,0.004774,-0.008641,-0.012879
6.540000,-0.153958,9.869763,-0.024956,0.006703,0.008593,-0.000751
6.550000,-0.150131,9.748704,0.030175,0.017100,-0.003002,0.001823
6.560000,-0.196322,9.773127,-0.039622,-0.009383,0.000683,-0.016884
6.570000,-0.233444,9.915130,-0.004457,-0.011930,-0.000329,-0.007506
6.580000,-0.132428,9.777965,0.044216,-0.002163,0.002288,0.023292
6.590000,-0.229793,9.908967,0.016012,0.010125,-0.003717,0.003779
6.600000,-0.196813,9.789548,0.047115,-0.010827,0.006805,0.003507
6.610000,-0.228092,9.835705,-0.044804,-0.000040,-0.003289,-0.003524
6.620000,-0.218709,9.947000,-0.061140,-0.005744,-0.013491,0.016345
6.630000,-0.199796,9.807296,0.007067,-0.016441,0.005997,0.016236
6.640000,-0.201575,9.883247,-0.060951,-0.019620,0.016388,-0.002048
6.650000,-0.249179,9.855035,0.032581,0.002522,0.008546,-0.001896
6.660000,-0.284248,9.817167,0.040393,-0.007430,-0.014583,0.007704
6.670000,-0.226041,9.760581,0.019485,0.005640,-0.000192,-0.004751
6.680000,-0.194941,9.867202,0.085134,0.012082,-0.009708,-0.008738
6.690000,-0.375375,9.847777,-0.013504,0.022951,0.003192,0.000782
6.700000,-0.324680,9.778599,0.029057,-0.010855,-0.019578,0.015834
6.710000,-0.232705,9.803592,0.045610,0.001476,-0.016605,-0.013275
6.720000,-0.397484,9.810894,0.096421,-0.005008,0.008249,-0.010458
6.730000,-0.373341,9.762976,0.006086,0.005581,0.004900,0.001079
6.740000,-0.330444,9.785467,0.036844,0.008262,0.015736,0.007168
6.750000,-0.304518,9.752996,0.028971,0.009678,0.002558,0.012335
6.760000,-0.424035,9.773848,0.102443,0.010969,0.004656,-0.003323
6.770000,-0.342150,9.759093,0.022563,-0.026291,0.011283,-0.020144
6.780000,-0.325974,9.848587,0.016530,-0.008415,-0.002589,-0.009456
6.790000,-0.434524,9.823478,-0.017687,-0.007591,0.001389,-0.000226
6.800000,-0.341999,9.837042,0.028877,0.011927,0.018666,-0.000563
6.810000,-0.424773,9.795112,-0.017878,0.011565,-0.012870,0.004546
6.820000,-0.473741,9.824905,-0.033427,-0.023568,0.000343,-0.022824
6.830000,-0.480862,9.766035,-0.066902,0.000945,0.011400,0.005796
6.840000,-0.453978,9.804973,0.062846,0.016163,0.003655,0.009259
6.850000,-0.546587,9.806542,0.045174,-0.015868,-0.010227,-0.015303
6.860000,-0.538268,9.884324,-0.002218,0.003930,-0.009929,0.002763
6.870000,-0.654023,9.762643,-0.099125,0.000713,-0.011104,0.014203
6.880000,-0.498588,9.812744,-0.003374,-0.005549,-0.012512,-0.019306
6.890000,-0.586092,9.932174,0.024837,-0.004411,-0.001672,-0.009144
6.900000,-0.635527,9.770825,0.041694,0.004184,-0.004037,0.004637
6.910000,-0.707693,9.839655,0.005251,-0.009452,0.011195,-0.009263
6.920000,-0.654050,9.820769,0.013071,-0.014010,-0.007408,-0.017979
6.930000,-0.575439,9.799998,0.028880,-0.002039,0.004150,0.015486
6.940000,-0.695761,9.778128,-0.016354,-0.024892,0.003556,0.010120
6.950000,-0.685403,9.794629,-0.042649,-0.012935,-0.005657,0.002565
6.960000,-0.711578,9.872286,0.034208,-0.007722,0.010911,0.015014
6.970000,-0.649760,9.766334,0.085279,-0.007968,-0.003091,-0.001510
6.980000,-0.807812,9.802729,0.011983,-0.006725,-0.012261,0.005947
6.990000,-0.810424,9.777154,0.094895,0.008881,-0.009049,-0.005924
7.000000,-0.777737,9.837039,0.003031,0.005755,0.004471,-0.007022
7.010000,-0.885797,9.744857,-0.055789,0.002235,-0.006088,0.011437
7.020000,-0.867760,9.867367,-0.011434,-0.002021,0.003146,0.011014
7.030000,-0.873092,9.850378,-0.081724,0.012563,0.002647,-0.025737
7.040000,-0.960132,9.808537,-0.063035,0.009310,0.022006,0.006094
7.050000,-1.002314,9.801683,0.057989,-0.009375,0.021380,-0.001875
7.060000,-1.087467,9.862397,-0.005243,-0.004879,-0.009927,-0.008539
7.070000,-1.003948,9.820092,-0.079417,0.000655,-0.006421,0.014058
7.080000,-1.029836,9.808954,0.037762,0.002310,0.002984,0.010367
7.090000,-1.153712,9.832706,0.075395,0.006795,-0.010443,-0.004181
7.100000,-1.054359,9.799039,-0.051463,-0.006789,-0.001644,-0.002283
7.110000,-1.226620,9.785662,-0.017528,-0.001297,-0.006142,0.010404
7.120000,-1.173623,9.782703,-0.072323,-0.012484,-0.001115,-0.011889
7.130000,-1.184837,9.788093,-0.003660,-0.003385,-0.014061,-0.002650
7.140000,-1.197150,9.879797,0.053716,0.014109,0.013758,0.012421
7.150000,-1.305789,9.758699,-0.023684,0.003188,-0.004809,-0.003357
7.160000,-1.266212,9.820786,0.022718,0.003873,0.006269,0.001282
7.170000,-1.244820,9.828758,-0.030946,-0.001494,0.001789,0.005730
7.180000,-1.339308,9.697445,0.015498,-0.010761,0.012849,0.001167
7.190000,-1.385232,9.827037,-0.033426,-0.001719,0.007104,-0.013320
7.200000,-1.485579,9.775114,0.056465,-0.006375,0.005023,0.009306
7.210000,-1.459275,9.769718,-0.034137,0.005890,-0.010481,-0.006707
7.220000,-1.497499,9.737731,-0.024336,0.006148,0.006078,0.007052
7.230000,-1.556400,9.804300,-0.025657,-0.000072,0.000262,-0.002320
7.240000,-1.467660,9.759726,-0.023131,0.005697,0.004387,-0.000354
7.250000,-1.612563,9.831145,0.049384,0.012370,0.000282,-0.001119
7.260000,-1.539726,9.766649,0.090432,-0.011792,0.006823,0.010413
7.270000,-1.563914,9.869323,0.034183,-0.000765,0.003644,0.009605
7.280000,-1.577951,9.806344,0.014454,-0.003460,0.002859,0.001780
7.290000,-1.696629,9.726612,0.008935,0.002793,-0.013786,0.018813
7.300000,-1.659555,9.731676,-0.026039,-0.029578,0.009336,0.016584
7.310000,-1.653878,9.776034,-0.048174,-0.005861,-0.008741,0.020030
7.320000,-1.766400,9.905306,-0.022895,0.011997,0.004929,-0.001032
7.330000,-1.841931,9.756964,0.039361,-0.000209,-0.001258,-0.012823
7.340000,-1.810562,9.840098,0.042640,-0.006125,-0.021056,0.013506
7.350000,-1.832307,9.770398,0.093502,-0.003983,0.008724,0.010110
7.360000,-1.913066,9.879893,0.060127,-0.000570,-0.007275,-0.011610
7.370000,-1.840743,9.830068,0.009250,-0.011316,-0.008122,-0.006713
7.380000,-1.948308,9.899168,-0.094764,0.001834,-0.001370,0.000282
7.390000,-1.880978,9.788997,-0.037822,-0.005543,0.015107,-0.003554
7.400000,-1.884214,9.844733,-0.020900,0.002800,0.003640,-0.022896
7.410000,-1.912124,9.746450,0.034452,-0.007476,-0.007682,0.001416
7.420000,-1.891661,9.746268,-0.015433,-0.010743,0.008171,0.003964
7.430000,-1.984546,9.846959,0.041863,-0.000504,0.008238,0.003928
7.440000,-1.914389,9.822911,0.042663,0.007206,-0.004025,0.014855
7.450000,-1.959353,9.812209,0.059949,-0.011897,-0.010108,-0.002695
7.460000,-1.928769,9.676444,-0.075168,0.009461,0.004059,-0.007852
7.470000,-1.938717,9.802751,0.028710,0.006814,0.006030,0.013742
7.480000,-2.051294,9.795453,-0.036516,0.002262,-0.003460,0.002203
7.490000,-2.056830,9.701748,-0.049784,0.004863,0.002570,0.009898
7.500000,-2.113915,9.876264,0.031236,-0.004101,0.008749,-0.023099
7.510000,-2.029589,9.786150,0.120318,0.012269,-0.001426,-0.008433
7.520000,-2.027749,9.806737,0.073136,-0.002323,-0.000023,0.008366
7.530000,-1.944253,9.813447,-0.017530,-0.005073,0.015087,-0.003629
7.540000,-2.042734,9.808407,0.038793,-0.013286,0.000712,0.011793
7.550000,-2.039246,9.801614,-0.026482,0.008811,0.001208,-0.003108
7.560000,-1.924322,9.852864,-0.004976,-0.004968,-0.006032,-0.000728
7.570000,-1.955823,9.765547,-0.032509,0.005252,0.005432,-0.001907
7.580000,-2.003647,9.760491,-0.042699,0.014371,-0.002445,0.017201
7.590000,-1.941005,9.846420,0.040470,0.010352,0.000259,-0.007964
7.600000,-1.808139,9.776993,-0.022388,-0.014189,-0.012603,-0.005496
7.610000,-1.899227,9.847600,0.018344,0.003051,0.005966,0.012839
7.620000,-1.847323,9.835273,-0.015481,-0.012406,-0.015920,0.011157
7.630000,-1.935920,9.833620,-0.029590,0.008064,0.006857,0.013403
7.640000,-1.746754,9.736401,-0.055131,-0.009548,0.002881,0.006325
7.650000,-1.841006,9.793500,0.051144,-0.007237,-0.010123,0.007548
7.660000,-1.768375,9.781953,-0.005762,0.018884,0.013237,0.008628
7.670000,-1.856578,9.908988,0.115155,0.000183,0.000473,-0.010195
7.680000,-1.853294,9.860376,0.038139,0.011670,0.001043,-0.005098
7.690000,-1.742984,9.789601,0.012295,0.003362,0.000481,0.016718
7.700000,-1.785041,9.816130,0.032263,0.013814,0.005360,0.025464
7.710000,-1.674399,9.823926,0.081104,-0.005452,0.005247,-0.006640
7.720000,-1.656342,9.922716,-0.005235,0.035637,-0.012503,0.012374
7.730000,-1.622883,9.781919,-0.024427,-0.016218,0.004711,-0.006073
7.740000,-1.647502,9.782497,0.011814,0.004800,0.003869,0.002993
7.750000,-1.609543,9.901599,0.034986,-0.007116,0.020260,-0.001968
7.760000,-1.537876,9.719334,0.061085,-0.005122,-0.002366,-0.010884
7.770000,-1.561136,9.814550,-0.027253,0.010484,0.005866,0.015683
7.780000,-1.490714,9.805376,-0.002192,-0.005931,-0.002529,0.000590
7.790000,-1.540354,9.805533,0.029850,-0.006683,0.020826,0.014440
7.800000,-1.360341,9.723540,-0.056397,-0.008004,0.024656,-0.005293
7.810000,-1.471958,9.813500,0.020699,-0.012581,0.008865,0.006331
7.820000,-1.432713,9.673666,0.096090,0.005697,0.015564,-0.002886
7.830000,-1.465043,9.779150,0.068541,-0.018974,-0.006197,0.005389
7.840000,-1.323366,9.779362,0.075277,-0.018519,0.012906,-0.013686
7.850000,-1.191260,9.830911,0.093431,-0.005859,-0.003642,-0.015377
7.860000,-1.258935,9.780933,0.055251,0.002916,-0.005504,-0.008701
7.870000,-1.198973,9.754831,-0.086762,-0.014042,0.007478,0.002458
7.880000,-1.159271,9.789634,-0.027300,-0.023566,-0.002076,0.010294
7.890000,-1.221945,9.866610,0.002101,-0.009014,0.018123,0.008868
7.900000,-1.159545,9.850015,0.028725,0.011983,0.005436,-0.015046
7.910000,-1.123535,9.819536,0.004092,0.000873,-0.008257,-0.006035
7.920000,-1.086737,9.798539,0.032754,0.022787,0.002290,-0.001460
7.930000,-1.026116,9.904784,0.026532,0.007003,-0.008147,0.014477
7.940000,-1.063506,9.791553,-0.000902,0.015668,-0.003709,-0.008394
7.950000,-0.949648,9.798260,-0.001186,0.002741,-0.015049,-0.016977
7.960000,-0.969600,9.757074,0.014468,-0.007278,-0.012519,0.014447
7.970000,-0.931753,9.814321,-0.003276,-0.008144,-0.003817,0.002788
7.980000,-0.914731,9.813833,-0.069089,-0.008402,-0.014423,0.010508
7.990000,-0.830071,9.827575,0.110033,-0.000896,0.000473,-0.008085
8.000000,-0.872824,9.807245,-0.060522,0.002553,-0.008288,0.012098
8.010000,-0.915689,9.864742,0.024060,0.007604,-0.005145,0.010032
8.020000,-0.839841,9.881428,-0.009589,0.006599,0.015191,-0.006289
8.030000,-0.745907,9.866403,-0.050048,-0.011889,-0.003009,0.004918
8.040000,-0.725002,9.791678,-0.014070,-0.012595,-0.015333,0.021166
8.050000,-0.704992,9.860881,-0.051062,0.000656,-0.002403,-0.005081
8.060000,-0.684729,9.797711,-0.050735,0.022939,-0.021404,0.001665
8.070000,-0.635033,9.933412,-0.039265,-0.006990,-0.012452,-0.015751
8.080000,-0.690174,9.736995,0.162580,0.018275,-0.006719,-0.012880
8.090000,-0.567636,9.813047,-0.009369,0.007120,0.010581,-0.013157
8.100000,-0.594006,9.783467,0.067617,-0.023392,-0.009685,0.008114
8.110000,-0.610964,9.732402,0.033784,-0.013725,-0.009853,-0.006731
8.120000,-0.587203,9.810335,0.017497,-0.012870,0.006133,0.003556
8.130000,-0.524760,9.734327,0.073106,-0.000723,-0.015041,-0.001151
8.140000,-0.487368,9.824808,0.116539,-0.005362,0.007622,-0.011078
8.150000,-0.559313,9.720470,0.000515,-0.002726,-0.002661,-0.012143
8.160000,-0.467076,9.813253,-0.017060,-0.003683,-0.001558,-0.000319
8.170000,-0.523404,9.833129,0.038500,-0.013138,0.008671,-0.008610
8.180000,-0.619746,9.799528,0.006867,-0.012574,-0.000925,-0.011934
8.190000,-0.504277,9.865789,0.101482,0.013773,0.009599,0.009654
8.200000,-0.456459,9.828001,0.007703,-0.005406,-0.004348,-0.011382
8.210000,-0.472556,9.824010,-0.043816,-0.006349,0.006159,-0.002825
8.220000,-0.420424,9.808706,-0.078219,0.001780,-0.014854,0.014526
8.230000,-0.435330,9.724443,-0.001856,-0.009225,-0.017644,0.003724
8.240000,-0.320827,9.861346,0.020551,0.004772,-0.004762,0.014686
8.250000,-0.448461,9.887201,-0.002261,-0.018081,0.010632,-0.008493
8.260000,-0.440244,9.808067,0.054788,-0.002713,-0.015009,0.005613
8.270000,-0.324606,9.729131,0.081806,0.014224,-0.012806,0.005917
8.280000,-0.319535,9.838693,0.061636,0.018753,-0.005342,-0.024669
8.290000,-0.326731,9.858003,0.044036,0.004802,-0.003596,-0.001643
8.300000,-0.298875,9.798822,-0.049250,0.010865,0.004441,-0.009467
8.310000,-0.271201,9.859365,-0.019119,-0.004256,-0.010385,-0.002656
8.320000,-0.240551,9.895113,-0.088983,-0.017008,-0.020048,0.001637
8.330000,-0.278476,9.835306,0.014080,-0.003198,-0.012397,-0.012492
8.340000,-0.213718,9.762006,-0.080506,-0.009368,0.010728,-0.002994
8.350000,-0.253371,9.802402,-0.021812,0.007501,-0.020550,-0.014688
8.360000,-0.363239,9.889858,0.061557,-0.018203,-0.013840,-0.007258
8.370000,-0.307147,9.794861,-0.034134,0.003011,-0.000736,0.014291
8.380000,-0.235819,9.946899,0.073156,-0.004605,0.004058,0.003711
8.390000,-0.144245,9.779146,-0.063127,-0.017755,0.001874,-0.019328
8.400000,-0.230389,9.744394,0.068103,0.005064,-0.001586,0.011988
8.410000,-0.282224,9.896406,-0.030475,0.002316,0.009333,0.022096
8.420000,-0.146079,9.755293,-0.006570,-0.010103,-0.006745,-0.007751
8.430000,-0.199869,9.811151,-0.024518,0.013205,-0.012727,-0.015289
8.440000,-0.156579,9.888724,-0.030798,-0.011309,-0.001402,0.001483
8.450000,-0.079736,9.852886,-0.034582,-0.004822,-0.002351,0.021064
8.460000,-0.134978,9.794205,0.004936,0.010991,-0.006923,-0.000997
8.470000,-0.122371,9.878678,0.038017,0.001188,0.007611,0.004949
8.480000,-0.141885,9.734318,-0.047877,-0.013729,-0.005801,-0.008499
8.490000,-0.219300,9.801217,0.029642,0.007454,0.009769,0.006993
8.500000,-0.164945,9.795506,-0.063667,0.001409,-0.004760,0.010321
8.510000,-0.129853,9.921515,-0.047446,0.007710,-0.022659,-0.012843
8.520000,-0.123642,9.805446,0.002810,0.006774,-0.008763,-0.015168
8.530000,-0.226220,9.922039,0.034113,0.005241,-0.007757,0.017018
8.540000,-0.124081,9.828422,-0.052427,-0.002559,0.001884,0.004808
8.550000,-0.121642,9.828178,-0.004508,-0.002069,-0.005979,-0.016798
8.560000,-0.117334,9.777026,0.015714,-0.003171,0.002371,0.002682
8.570000,-0.266838,9.838996,-0.070987,0.033651,0.006419,0.001184
8.580000,-0.038019,9.912557,-0.082330,-0.021774,-0.010043,-0.003051
8.590000,-0.091796,9.772267,-0.124015,0.004709,-0.004595,-0.012444
8.600000,-0.099664,9.751808,0.038270,0.004218,-0.003661,0.006750
8.610000,-0.070114,9.778494,-0.042303,-0.000019,-0.008647,-0.006779
8.620000,-0.072474,9.908249,0.066914,0.003485,-0.006152,-0.008855
8.630000,-0.036404,9.814137,-0.042531,-0.002599,0.015902,0.001204
8.640000,-0.039779,9.948534,0.096016,-0.007689,-0.009479,0.002603
8.650000,-0.172087,9.704562,0.052823,0.032195,0.018523,-0.019494
8.660000,-0.108346,9.867316,0.039961,0.006644,0.008129,0.011122
8.670000,-0.057373,9.842312,0.030911,-0.020976,-0.001848,0.011858
8.680000,-0.029779,9.890065,0.023952,0.004621,-0.006274,0.011173
8.690000,-0.093777,9.846606,0.013776,-0.007926,-0.013560,0.011001
8.700000,-0.017387,9.780885,0.043994,-0.001354,0.000511,-0.001076
8.710000,-0.022906,9.786440,-0.065485,-0.008339,0.014418,-0.014320
8.720000,-0.041156,9.827619,-0.026565,0.013571,-0.007594,-0.008536
8.730000,0.019403,9.715297,-0.038905,0.001097,-0.001061,0.000965
8.740000,-0.084314,9.747559,-0.024874,-0.011090,0.001246,0.008407
8.750000,-0.061159,9.795498,-0.075285,-0.019035,0.007736,0.019646
8.760000,-0.060540,9.741328,0.101569,0.009350,-0.004141,-0.029322
8.770000,0.028560,9.802415,0.011207,0.004829,-0.002264,-0.004414
8.780000,-0.021179,9.779111,0.064479,0.006333,-0.008499,-0.003722
8.790000,-0.009167,9.815612,-0.024157,0.014875,-0.002697,0.009964
8.800000,-0.028452,9.793307,-0.023498,-0.004153,0.023987,0.010902
8.810000,-0.083949,9.689478,-0.029989,-0.007560,0.011954,0.003046
8.820000,-0.010584,9.787777,-0.036131,0.006160,0.000297,0.014193
8.830000,-0.074593,9.796933,0.013707,0.006800,-0.016194,0.003459
8.840000,-0.038266,9.819921,-0.042256,0.009170,-0.014992,0.002881
8.850000,-0.082215,9.774384,0.025269,0.007095,-0.006047,-0.011003
8.860000,-0.051877,9.762163,-0.042081,-0.008450,0.012663,-0.005842
8.870000,-0.062047,9.847815,0.059394,0.011089,0.004001,-0.012896
8.880000,-0.085784,9.801946,0.005743,-0.017164,-0.012437,-0.004429
8.890000,-0.008278,9.722557,0.009957,0.003117,-0.013259,0.013674
8.900000,-0.020881,9.846369,0.038527,-0.009717,0.001426,-0.023625
8.910000,-0.069138,9.711674,0.003829,-0.004361,-0.000784,-0.014775
8.920000,0.014387,9.812106,-0.004565,-0.012950,0.005690,-0.000262
8.930000,-0.051991,9.698996,-0.059612,-0.000496,0.005227,-0.005566
8.940000,-0.074927,9.768175,-0.058664,0.010481,0.018562,-0.006514
8.950000,-0.024629,9.754756,-0.048201,-0.018198,0.012566,0.018675
8.960000,-0.004454,9.846227,0.006813,-0.008216,0.006307,0.020629
8.970000,-0.082071,9.769367,0.046674,0.000767,-0.011110,0.007983
8.980000,-0.015832,9.732392,0.051098,0.012900,0.011895,-0.013697
8.990000,0.022378,9.901857,0.011963,-0.006455,0.017537,-0.004756
9.000000,-0.118939,9.867498,0.057562,0.007785,-0.004033,0.009183
9.010000,-0.091746,9.814785,0.074577,-0.007460,0.006927,0.000840
9.020000,0.009478,9.861581,0.038827,0.022227,0.003986,-0.019002
9.030000,0.102339,9.827611,0.068866,-0.024347,-0.007454,0.003632
9.040000,-0.064863,9.773668,0.062892,-0.001187,-0.008089,-0.001817
9.050000,-0.030187,9.785410,-0.024522,-0.005303,0.003541,0.008329
9.060000,-0.083623,9.839501,0.011372,0.006257,-0.000480,0.000984
9.070000,0.094726,9.895580,-0.006936,-0.019790,-0.019953,0.003753
9.080000,-0.027047,9.792741,-0.051672,-0.021454,-0.001255,0.003344
9.090000,-0.059559,9.900167,0.017959,-0.021976,0.010568,-0.028876
9.100000,-0.014797,9.807776,0.048663,0.006415,-0.001672,0.007511
9.110000,0.104376,9.786426,0.053903,-0.007062,-0.001979,-0.001529
9.120000,-0.014863,9.838763,-0.114138,0.001217,0.010720,-0.003355
9.130000,-0.069873,9.861085,-0.017538,0.015828,0.005345,-0.001605
9.140000,-0.009768,9.858962,0.037662,-0.007194,-0.000555,0.005395
9.150000,0.007727,9.818013,-0.058941,0.008707,0.006412,-0.006428
9.160000,0.065743,9.731217,0.023496,-0.009860,0.013794,0.000517
9.170000,-0.002817,9.805250,0.089274,-0.006906,0.012505,0.001201
9.180000,0.077402,9.853456,0.049290,0.024351,-0.011229,0.008149
9.190000,0.003373,9.772598,-0.022680,0.000203,-0.002478,0.013980
9.200000,-0.029442,9.880625,-0.076612,-0.002323,-0.012973,0.016903
9.210000,0.074577,9.878815,0.060646,0.015378,-0.000961,-0.006291
9.220000,0.029141,9.848751,-0.048935,-0.005712,0.006750,0.003578
9.230000,0.068760,9.835752,-0.050352,-0.012847,0.013472,0.007353
9.240000,-0.010314,9.788645,0.045914,0.008902,0.000560,0.017570
9.250000,-0.015248,9.818875,-0.047548,-0.009037,0.007405,-0.005717
9.260000,-0.004160,9.790468,-0.008376,0.018878,0.002897,-0.005663
9.270000,0.037705,9.877246,-0.021253,-0.003644,-0.011466,-0.023559
9.280000,0.067813,9.797004,0.013450,-0.014896,0.017556,0.008086
9.290000,0.002346,9.862538,0.062787,-0.001958,-0.002912,0.003470
9.300000,-0.010917,9.778446,0.017126,0.009545,0.014695,0.012504
9.310000,-0.009650,9.825263,0.001046,-0.017068,0.010325,-0.004942
9.320000,0.081747,9.862982,0.043090,0.005947,0.013539,0.012551
9.330000,-0.015460,9.808949,-0.040261,-0.002844,0.006732,0.000456
9.340000,0.017561,9.782623,0.044810,-0.008976,0.002650,0.015240
9.350000,-0.013018,9.871580,0.031497,0.002561,-0.004735,0.006051
9.360000,-0.139163,9.768037,0.018906,-0.010214,-0.004405,-0.009368
9.370000,0.060929,9.862998,0.072258,-0.013138,0.016518,-0.005339
9.380000,-0.027354,9.774808,-0.098236,-0.008818,-0.000097,0.014949
9.390000,0.048506,9.784206,0.028886,-0.019452,-0.009488,0.004172
9.400000,-0.032868,9.873340,0.016103,0.013160,0.002849,0.004087
9.410000,-0.021384,9.850286,-0.092944,0.003186,0.001888,0.005069
9.420000,-0.054753,9.799928,0.069923,0.005449,0.004439,-0.001206
9.430000,-0.067463,9.847952,0.047672,0.006436,-0.001957,-0.006521
9.440000,-0.008971,9.739229,0.084901,-0.014757,0.003347,-0.004743
9.450000,-0.020815,9.716402,-0.062492,-0.004192,-0.000673,0.016072
9.460000,0.100404,9.757908,0.008241,-0.004362,-0.000225,-0.006450
9.470000,0.031994,9.729087,0.008288,-0.002593,0.014480,-0.001199
9.480000,-0.038227,9.819882,0.009232,-0.005962,-0.003413,0.008920
9.490000,0.023004,9.896816,-0.034570,-0.001561,-0.006106,-0.004549
9.500000,-0.083978,9.764548,-0.022122,0.005464,0.012520,0.001585
9.510000,0.024649,9.826218,0.066895,-0.015067,0.015272,-0.003088
9.520000,-0.029542,9.791258,0.049554,-0.000670,0.002806,0.007009
9.530000,-0.002063,9.814729,-0.082359,-0.003465,-0.005014,-0.002632
9.540000,-0.058630,9.784264,-0.007203,0.001649,0.000178,-0.000433
9.550000,0.041208,9.765216,0.040103,0.003842,0.013220,-0.001110
9.560000,-0.019416,9.755159,-0.043731,0.000002,-0.001379,-0.001559
9.570000,-0.122084,9.838109,-0.005582,-0.002184,0.010136,-0.007825
9.580000,-0.013819,9.811010,-0.030605,-0.013457,0.015119,0.000520
9.590000,0.010044,9.861375,-0.017348,0.008110,-0.011338,-0.005961
9.600000,0.012134,9.846074,-0.092228,0.003010,-0.000444,0.000558
9.610000,0.062350,9.734963,-0.003090,0.008482,0.000576,0.004473
9.620000,0.057370,9.871781,-0.046249,0.010290,0.017669,0.011887
9.630000,0.023832,9.818273,-0.005718,0.000696,-0.023516,0.010807
9.640000,-0.024551,9.813511,0.147284,-0.008493,0.012194,-0.016438
9.650000,0.027456,9.740950,-0.027645,-0.004981,0.002424,0.003066
9.660000,-0.035928,9.783356,-0.022321,0.009985,0.015255,-0.010083
9.670000,-0.044396,9.847286,0.080201,-0.000589,-0.007702,0.003696
9.680000,0.044554,9.778932,-0.050394,0.005344,-0.007431,0.000929
9.690000,0.013779,9.839379,-0.013032,0.017013,0.011601,-0.021297
9.700000,0.077270,9.748601,0.070348,0.007317,-0.011723,0.006875
9.710000,-0.001560,9.861785,0.015904,0.008055,-0.021028,0.014225
9.720000,0.105045,9.794246,0.096425,0.013782,0.010243,0.007074
9.730000,-0.061208,9.776497,-0.101652,-0.011179,-0.011147,0.009627
9.740000,0.051135,9.816360,-0.077835,0.004760,-0.004878,0.011543
9.750000,0.012412,9.793997,0.021088,0.029646,-0.002210,-0.012509
9.760000,-0.102100,9.826932,0.014200,0.014150,-0.016652,-0.018669
9.770000,0.023814,9.824443,-0.016073,-0.001249,-0.004504,-0.004719
9.780000,0.000098,9.743163,-0.037679,0.000855,-0.016063,0.006114
9.790000,0.055193,9.867670,0.080995,-0.012243,-0.009092,0.000227
9.800000,-0.098421,9.799601,-0.007684,-0.004430,-0.003000,-0.005891
9.810000,-0.046356,9.890961,0.041679,0.002421,0.005068,0.013047
9.820000,-0.001456,9.856498,-0.101595,-0.010134,-0.013901,0.012493
9.830000,0.057342,9.835601,-0.043244,-0.005508,0.001764,-0.002040
9.840000,-0.090269,9.906977,0.051789,-0.017574,-0.006775,-0.001305
9.850000,-0.073449,9.804489,-0.087586,-0.000407,-0.015171,0.015000
9.860000,-0.015918,9.794201,-0.016931,-0.016708,0.007840,0.010399
9.870000,0.040733,9.848111,0.015592,-0.006005,-0.015481,-0.009762
9.880000,-0.029622,9.827201,-0.037910,0.003534,0.008777,0.000241
9.890000,0.023664,9.798031,-0.044585,-0.006979,-0.003378,-0.001838
