time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5.870000,-0.039413,9.824543,0.038244,0.018592,0.013240,0.013419
5.880000,-0.034621,9.809357,0.014205,0.005307,-0.004498,0.006846
5.890000,-0.046511,9.721840,0.050430,0.004958,0.017330,0.003000
5.900000,-0.043575,9.803555,-0.045366,0.000719,-0.008509,-0.013317
5.910000,0.016275,9.819510,-0.010537,-0.003116,-0.007815,0.006224
5.920000,0.000527,9.700637,-0.071841,-0.010309,-0.004287,0.002727
5.930000,-0.099165,9.797380,-0.013144,0.000110,0.009454,0.010703
5.940000,-0.110858,9.902669,0.023420,-0.008640,-0.007535,-0.008377
5.950000,-0.047506,9.747692,-0.048547,-0.005081,0.013424,0.010718
5.960000,-0.003595,9.799454,-0.014484,-0.014728,-0.011552,0.015018
5.970000,-0.017231,9.826421,-0.075781,0.002446,-0.010624,-0.010712
5.980000,0.038560,9.824946,-0.039351,0.028698,0.004074,-0.000491
5.990000,0.055690,9.868221,0.088991,0.009170,-0.001752,0.018286
6.000000,-0.000516,9.824814,0.053494,0.017343,-0.003259,0.011317
6.010000,-0.013853,9.729493,0.042070,0.011345,0.023477,-0.019271
6.020000,0.070893,9.860000,-0.026854,-0.004989,-0.003831,-0.018448
6.030000,-0.029838,9.800223,0.081954,-0.003526,0.011317,0.008969
6.040000,-0.025469,9.773844,-0.037125,-0.002517,-0.015513,-0.012396
6.050000,-0.060184,9.859945,-0.021247,0.011429,0.015299,0.013021
6.060000,0.055863,9.871825,-0.008861,0.020861,0.004733,-0.005908
6.070000,0.032046,9.930663,0.000641,0.008543,0.004683,-0.009386
6.080000,-0.082983,9.816804,-0.085894,-0.006519,0.014366,-0.001844
6.090000,-0.003516,9.757286,0.027558,0.014829,0.010811,-0.000556
6.100000,0.064749,9.815132,0.036935,-0.000336,0.012643,0.010020
6.110000,0.015235,9.768044,0.014745,0.016255,0.005511,0.007048
6.120000,-0.031191,9.823006,0.017129,0.019804,-0.013157,-0.006971
6.130000,0.023925,9.734276,-0.008370,0.030644,0.002695,-0.016132
6.140000,-0.039378,9.842890,0.017534,0.010032,0.002208,-0.007818
6.150000,-0.085453,9.823040,0.060097,0.001433,-0.015979,0.006510
6.160000,-0.047566,9.789831,0.040210,-0.022287,-0.004659,0.013063
6.170000,0.002311,9.862534,0.012577,0.014206,-0.009380,-0.001135
6.180000,-0.037454,9.778573,-0.033638,0.004382,0.000619,0.007661
6.190000,-0.027399,9.804689,0.008792,-0.006189,-0.006622,0.005830
6.200000,-0.051163,9.805665,0.018279,-0.001927,-0.009752,0.000553
6.210000,-0.025745,9.794358,0.024051,-0.006549,0.002013,-0.000176
6.220000,-0.138185,9.755154,0.039227,-0.002515,-0.001580,-0.001393
6.230000,-0.063548,9.790058,0.063875,0.010618,0.003751,0.004399
6.240000,-0.030835,9.835509,0.003124,0.007831,-0.013245,-0.002057
6.250000,-0.067036,9.824921,-0.032826,0.001071,-0.009676,-0.002459
6.260000,-0.158888,9.821311,-0.034119,-0.001832,-0.012089,0.007613
6.270000,-0.059552,9.819176,0.031262,0.005088,-0.002763,0.001062
6.280000,0.026836,9.886599,0.022876,0.004362,0.012173,0.003095
6.290000,-0.076236,9.829326,-0.074260,0.010377,-0.002730,-0.009733
6.300000,-0.047531,9.815773,-0.073981,-0.007466,0.014505,-0.003440
6.310000,-0.083797,9.843540,-0.114618,-0.004371,0.017071,0.003676
6.320000,-0.064576,9.783909,0.023888,-0.010396,-0.005871,-0.005740
6.330000,-0.100183,9.849644,-0.039741,0.007001,0.003118,0.004793
6.340000,-0.106900,9.802658,0.030997,-0.005001,0.000275,-0.008406
6.350000,0.002197,9.762127,-0.041932,0.007334,0.004607,0.005649
6.360000,-0.123462,9.814402,-0.066097,0.020114,0.003883,-0.006937
6.370000,-0.117380,9.800595,-0.006338,0.016811,0.002073,-0.004173
6.380000,-0.112865,9.892359,0.030222,-0.024467,-0.006329,-0.013572
6.390000,-0.170498,9.771285,0.052737,-0.007980,0.001990,0.006311
6.400000,-0.065352,9.839780,-0.051148,0.002568,0.016323,-0.011697
6.410000,-0.132352,9.860014,0.012990,0.004537,0.004460,-0.011549
6.420000,-0.164620,9.853670,-0.039680,0.005157,0.001973,-0.017976
6.430000,-0.194487,9.876074,0.080362,-0.000635,0.008202,0.012896
6.440000,-0.192282,9.821829,0.002938,0.004140,0.005718,0.000114
6.450000,-0.132315,9.742333,-0.020250,0.006653,0.019752,-0.004539
6.460000,-0.104709,9.825760,-0.015418,-0.013431,-0.010607,0.003555
6.470000,-0.176550,9.804109,-0.040338,-0.010095,-0.000068,0.005332
6.480000,-0.236116,9.802285,-0.001839,0.004867,0.010489,0.005699
6.490000,-0.080454,9.879036,-0.046191,0.024724,-0.003586,-0.002735
6.500000,-0.120900,9.802879,0.014232,-0.006732,-0.015902,0.005013
6.510000,-0.227182,9.834711,0.093680,-0.016972,-0.005541,0.021808
6.520000,-0.181415,9.804659,-0.057174,0.004252,0.003513,-0.006943
6.530000,-0.091789,9.824324,0.044725,0.005834,0.006521,0.010646
6.540000,-0.166811,9.843146,0.074570,0.007558,-0.017773,0.001484
6.550000,-0.198594,9.816692,-0.030529,-0.006232,-0.009333,0.006237
6.560000,-0.168211,9.761431,-0.014954,0.003198,0.008656,-0.006607
6.570000,-0.147207,9.828203,0.038413,-0.010646,-0.006925,0.014253
6.580000,-0.273403,9.750075,-0.019396,-0.013825,0.006686,0.009704
6.590000,-0.191244,9.762402,0.021693,-0.000696,0.006753,-0.002369
6.600000,-0.158167,9.858389,0.004074,0.014550,0.006645,0.006131
6.610000,-0.205874,9.738696,-0.026867,0.015010,-0.002838,-0.003342
6.620000,-0.191744,9.809778,-0.053257,-0.001491,0.022053,-0.005986
6.630000,-0.255337,9.799504,-0.095551,-0.016260,-0.008505,0.011280
6.640000,-0.242686,9.717051,0.018568,-0.001818,-0.013242,-0.005988
6.650000,-0.292640,9.788546,0.124266,-0.003864,-0.002573,0.007516
6.660000,-0.219800,9.771263,-0.043692,-0.003137,-0.019096,0.005249
6.670000,-0.246053,9.841545,0.031905,-0.005106,0.006048,0.000140
6.680000,-0.286107,9.758040,-0.102941,-0.006087,0.028391,0.000109
6.690000,-0.290847,9.816750,0.110257,0.010461,-0.018257,0.014694
6.700000,-0.391571,9.817299,-0.002720,-0.003261,-0.006064,0.011599
6.710000,-0.420534,9.719877,-0.002599,-0.005346,-0.013987,-0.003177
6.720000,-0.348034,9.775972,0.010032,0.002507,-0.018086,0.000231
6.730000,-0.302007,9.812017,0.016095,0.009198,0.010703,0.012389
6.740000,-0.314849,9.789590,0.032845,0.004302,-0.011309,0.015052
6.750000,-0.331230,9.840159,-0.028468,0.006199,-0.013625,-0.008412
6.760000,-0.354109,9.788583,-0.082613,-0.007417,0.007150,-0.001473
6.770000,-0.463253,9.759349,0.017343,0.004088,-0.003681,0.017614
6.780000,-0.407065,9.825423,-0.059101,0.011486,0.010359,0.012296
6.790000,-0.373995,9.767194,-0.034794,0.004972,-0.003004,0.002422
6.800000,-0.373879,9.842880,0.063983,-0.016665,-0.016304,0.014889
6.810000,-0.451115,9.828777,0.028838,-0.005453,-0.008242,-0.007386
6.820000,-0.532780,9.809592,-0.014896,0.003504,0.013817,-0.000313
6.830000,-0.443817,9.744356,0.020688,0.009160,-0.017054,-0.008607
6.840000,-0.531519,9.801028,-0.043750,0.012873,0.001577,-0.004891
6.850000,-0.400508,9.782617,0.080388,-0.004065,-0.006309,-0.008434
6.860000,-0.555319,9.730214,0.037193,0.007582,0.028241,-0.004688
6.870000,-0.583820,9.750932,-0.058608,0.004927,-0.015547,0.013279
6.880000,-0.545394,9.820943,0.043227,0.009163,-0.008214,-0.008079
6.890000,-0.600437,9.816007,0.038003,0.017904,-0.002112,0.007576
6.900000,-0.587378,9.771283,-0.013091,0.007755,-0.008256,-0.005256
6.910000,-0.600408,9.760793,0.003477,-0.014559,-0.007026,-0.002765
6.920000,-0.646348,9.685742,-0.033033,0.015241,0.014179,0.005836
6.930000,-0.726138,9.798064,0.033681,0.019691,0.013361,-0.002804
6.940000,-0.647028,9.792431,-0.003080,0.019580,-0.004368,-0.007295
6.950000,-0.816030,9.859004,-0.038134,-0.001162,-0.016991,0.012632
6.960000,-0.792287,9.793264,-0.062670,-0.005735,0.018553,-0.002687
6.970000,-0.815528,9.852296,-0.004427,0.024940,0.001093,-0.006530
6.980000,-0.779943,9.807097,0.038663,0.009162,-0.002169,-0.006884
6.990000,-0.793222,9.795842,-0.074238,-0.013110,-0.005195,-0.002753
7.000000,-0.885588,9.845222,0.010764,-0.015806,0.005234,-0.002781
7.010000,-0.808542,9.875688,0.007245,0.013467,-0.018472,0.019290
7.020000,-0.903220,9.792006,0.049631,0.013563,-0.009229,-0.016154
7.030000,-0.937741,9.924298,0.010665,-0.006181,0.007016,-0.000166
7.040000,-0.937612,9.709435,0.000791,0.009612,-0.000301,-0.004791
7.050000,-0.904880,9.768256,0.035099,-0.007061,0.014039,-0.001611
7.060000,-1.038787,9.788655,-0.025054,0.008383,0.016028,0.016045
7.070000,-1.019239,9.824157,-0.026887,-0.005983,-0.018399,-0.011268
7.080000,-1.066216,9.850076,-0.123002,0.003389,-0.007347,0.010723
7.090000,-1.127050,9.803608,0.002837,0.002860,-0.002336,-0.009203
7.100000,-1.141699,9.764022,-0.071926,0.009248,-0.005446,-0.014841
7.110000,-1.083661,9.722825,0.050860,0.000911,0.008191,-0.007959
7.120000,-1.172847,9.931499,0.012449,0.011980,0.000853,-0.007465
7.130000,-1.331276,9.849902,-0.072700,0.011797,-0.003907,0.009085
7.140000,-1.293986,9.824359,-0.046194,0.000551,0.004555,-0.025406
7.150000,-1.253819,9.875511,-0.021494,0.008943,-0.006293,-0.003488
7.160000,-1.362284,9.757415,0.002022,0.010155,-0.021728,-0.001821
7.170000,-1.299705,9.796765,-0.009965,0.003471,0.014593,0.009483
7.180000,-1.319416,9.813620,0.069132,-0.006054,-0.007976,-0.003733
7.190000,-1.341625,9.823280,-0.033761,0.005074,-0.017696,0.005629
7.200000,-1.449475,9.750035,-0.098891,0.014292,-0.002853,-0.018637
7.210000,-1.426102,9.745124,0.024921,0.008839,-0.027694,0.004201
7.220000,-1.436096,9.748114,-0.013501,-0.016366,0.008783,-0.015345
7.230000,-1.484883,9.856517,-0.028980,-0.000852,-0.010156,0.005636
7.240000,-1.540829,9.769229,0.091742,-0.011545,0.002963,0.005380
7.250000,-1.560809,9.850160,0.041356,0.006732,-0.007779,-0.000158
7.260000,-1.471405,9.808063,-0.026051,0.021382,-0.005988,0.001024
7.270000,-1.679454,9.812072,0.093898,0.006311,0.003238,0.003892
7.280000,-1.636012,9.822085,-0.037001,0.015406,-0.006451,-0.001711
7.290000,-1.638437,9.753988,0.032770,0.000243,0.004539,-0.000441
7.300000,-1.639149,9.799145,0.016850,-0.003286,-0.020706,0.000805
7.310000,-1.817296,9.794657,-0.063685,-0.006729,0.015974,0.017804
7.320000,-1.775244,9.856552,0.011114,-0.010452,0.007291,0.018621
7.330000,-1.792337,9.799205,-0.042769,0.011576,0.002127,-0.000572
7.340000,-1.828670,9.756234,-0.057280,0.001793,-0.000044,0.020412
7.350000,-1.817574,9.849138,-0.019375,-0.001521,-0.004457,0.001307
7.360000,-1.914341,9.812936,0.003453,0.017040,0.002572,0.003063
7.370000,-1.834570,9.773271,-0.028889,0.006970,-0.012246,-0.008913
7.380000,-1.983128,9.811348,0.011025,0.002230,0.007984,-0.016011
7.390000,-1.933661,9.816083,0.029769,-0.001718,0.009154,0.001879
7.400000,-1.913003,9.763022,0.009351,-0.015736,-0.010456,-0.015138
7.410000,-2.075305,9.896485,0.020046,-0.001266,0.017951,-0.009933
7.420000,-1.950808,9.791777,-0.075372,0.006890,-0.010910,0.016089
7.430000,-1.954595,9.860083,0.003017,0.001576,0.007977,0.004120
7.440000,-2.022961,9.746054,0.013492,0.010822,0.000864,0.021456
7.450000,-2.052806,9.859814,0.035814,0.003378,-0.000667,0.001751
7.460000,-1.983981,9.757771,-0.040468,-0.015444,0.016198,0.007397
7.470000,-1.986697,9.852571,-0.004370,-0.015624,0.007893,-0.000123
7.480000,-1.971388,9.886909,-0.005384,0.014722,-0.011237,0.004640
7.490000,-1.977547,9.761466,0.053354,-0.000129,-0.032489,0.007097
7.500000,-1.934625,9.853550,-0.073328,-0.000950,-0.011151,-0.008492
7.510000,-1.988959,9.748798,-0.096499,-0.016025,0.003196,0.014652
7.520000,-2.099873,9.780144,0.046965,0.014994,-0.019743,-0.012279
7.530000,-2.002596,9.796290,0.028921,-0.013522,0.014949,-0.013402
7.540000,-2.062281,9.803145,-0.012346,-0.009433,0.015421,0.011630
7.550000,-2.088798,9.721775,0.005754,0.008382,-0.003929,0.009309
7.560000,-1.947190,9.714603,0.004080,0.009475,-0.012539,0.023624
7.570000,-1.878837,9.782433,-0.059284,0.001824,-0.002346,-0.005799
7.580000,-1.946669,9.823971,-0.128399,0.001988,0.003156,0.003811
7.590000,-1.949159,9.793137,-0.031929,0.002988,-0.006536,-0.012140
7.600000,-1.925500,9.803805,0.004505,0.006013,-0.001914,-0.007706
7.610000,-1.992472,9.862052,0.054715,-0.008969,-0.002630,-0.004996
7.620000,-1.946663,9.835249,-0.000142,-0.016727,0.009024,0.002602
7.630000,-1.921565,9.817786,0.032789,-0.003781,0.005003,-0.003834
7.640000,-1.826402,9.818050,0.007688,-0.001186,-0.011060,-0.009920
7.650000,-1.850550,9.830450,-0.012885,0.015187,0.012742,-0.006780
7.660000,-1.819294,9.752598,-0.004353,0.005289,-0.007520,-0.000085
7.670000,-1.766795,9.790937,-0.016435,-0.003550,-0.003068,0.014300
7.680000,-1.768737,9.781951,-0.049422,0.000236,0.001978,0.007269
7.690000,-1.828508,9.752650,0.001197,-0.010310,-0.022454,-0.006672
7.700000,-1.730841,9.870028,0.060206,-0.014557,-0.011236,0.006126
7.710000,-1.719317,9.701019,-0.089426,0.000226,-0.015699,0.006288
7.720000,-1.650371,9.707304,0.029925,0.000934,-0.015320,-0.002425
7.730000,-1.630887,9.797063,-0.051790,-0.008110,0.012479,0.000816
7.740000,-1.579890,9.801828,-0.022305,-0.010743,0.003658,0.009081
7.750000,-1.608706,9.747697,-0.013777,0.010261,-0.005871,-0.014894
7.760000,-1.600705,9.830363,-0.009448,0.003786,0.012611,-0.007825
7.770000,-1.530825,9.847875,0.021270,0.002467,-0.007067,-0.003973
7.780000,-1.534524,9.910672,0.027836,-0.005497,-0.009280,-0.013687
7.790000,-1.416097,9.828104,-0.091882,-0.009903,0.015946,0.014810
7.800000,-1.363122,9.841231,0.017260,-0.008005,-0.002960,0.005033
7.810000,-1.362315,9.887957,0.033028,-0.003218,0.002566,-0.006566
7.820000,-1.324871,9.867775,0.006863,0.003648,0.011175,0.002519
7.830000,-1.356244,9.832539,0.012130,-0.000785,-0.013730,0.003304
7.840000,-1.356215,9.883505,0.021186,-0.005898,-0.009047,-0.003925
7.850000,-1.278649,9.796977,0.022245,0.009155,-0.019823,-0.003631
7.860000,-1.249180,9.802255,0.076256,-0.018353,0.000530,0.014979
7.870000,-1.255926,9.741706,-0.006970,0.013521,-0.000016,0.016357
7.880000,-1.130879,9.856786,-0.050824,0.002874,0.018235,0.006801
7.890000,-1.231687,9.790494,-0.027355,-0.011094,0.014982,-0.010656
7.900000,-1.161052,9.818824,-0.062778,-0.005847,-0.010736,-0.002188
7.910000,-1.089420,9.826247,0.009962,0.006209,-0.010149,-0.003323
7.920000,-1.092025,9.850742,-0.030919,0.006285,0.004162,-0.001076
7.930000,-1.058026,9.779981,0.029431,0.012206,-0.005472,-0.005536
7.940000,-1.058992,9.784610,0.026733,0.000588,-0.010699,-0.007634
7.950000,-0.910184,9.841692,-0.013020,-0.027735,-0.001546,-0.011826
7.960000,-0.864980,9.819796,-0.061768,-0.018629,-0.017751,-0.010491
7.970000,-1.002874,9.873760,0.025023,0.011125,0.006974,-0.016779
7.980000,-0.897817,9.833922,0.004881,0.018020,0.004422,0.000795
7.990000,-0.902574,9.797982,-0.073497,-0.016594,0.012412,-0.010816
8.000000,-0.923761,9.761951,-0.032801,-0.024797,-0.006942,-0.007831
8.010000,-0.783119,9.777478,-0.090484,0.008667,0.008536,0.004189
8.020000,-0.751064,9.772727,0.010441,0.008035,0.007885,-0.000946
8.030000,-0.872754,9.795523,0.081350,0.005489,0.009505,-0.005672
8.040000,-0.812965,9.801737,0.033129,-0.005375,0.013745,0.005347
8.050000,-0.807630,9.792723,-0.044096,0.011347,-0.000098,-0.015369
8.060000,-0.624896,9.873726,-0.008965,0.005685,-0.008629,0.005222
8.070000,-0.626500,9.884624,0.056988,0.005912,-0.008605,-0.004769
8.080000,-0.736909,9.846290,-0.010140,0.004171,0.005441,0.004594
8.090000,-0.615171,9.793280,0.023278,-0.014612,-0.007427,-0.024334
8.100000,-0.452886,9.829583,0.069632,0.011761,-0.011061,0.013024
8.110000,-0.702513,9.781788,0.024920,-0.008520,-0.007828,-0.002048
8.120000,-0.575321,9.732181,-0.053660,-0.006588,0.004774,0.006157
8.130000,-0.555099,9.850417,-0.018874,-0.008852,0.006365,-0.001506
8.140000,-0.536217,9.852073,-0.017969,-0.009579,0.000195,-0.010861
8.150000,-0.526691,9.818200,0.079824,0.001746,-0.006084,-0.012962
8.160000,-0.504019,9.744631,-0.034300,0.001168,-0.000727,-0.000476
8.170000,-0.458955,9.783321,0.037282,-0.009266,-0.015360,0.002686
8.180000,-0.518833,9.802300,0.007114,0.001607,-0.003593,-0.011783
8.190000,-0.447770,9.845063,-0.025169,0.003354,0.003348,-0.002096
8.200000,-0.457260,9.796025,-0.030694,0.000458,0.002542,0.017196
8.210000,-0.426639,9.824841,-0.008126,0.000703,-0.011877,-0.010563
8.220000,-0.464869,9.827396,0.042231,-0.003921,0.009865,0.008565
8.230000,-0.438653,9.835335,0.041004,0.007749,-0.006061,0.004810
8.240000,-0.463735,9.831132,0.011791,-0.006335,-0.002393,-0.008387
8.250000,-0.383035,9.781534,0.021482,-0.018631,0.006253,0.008546
8.260000,-0.406638,9.753968,-0.006019,-0.006755,0.010044,0.010788
8.270000,-0.301226,9.778363,0.083616,-0.001028,-0.016313,-0.011518
8.280000,-0.416224,9.878003,-0.010697,-0.007264,-0.004760,-0.009452
8.290000,-0.303264,9.830289,-0.027008,-0.004887,-0.009100,-0.010576
8.300000,-0.291270,9.797292,-0.039410,-0.002157,-0.009807,-0.013639
8.310000,-0.322750,9.840521,-0.026836,-0.001346,0.002653,0.019756
8.320000,-0.292693,9.836149,-0.011716,-0.000946,0.024398,-0.008539
8.330000,-0.243909,9.824607,0.029449,0.014140,0.005294,0.003573
8.340000,-0.355340,9.836431,0.031523,-0.001454,-0.006874,-0.003260
8.350000,-0.256412,9.839701,-0.049401,0.006429,-0.002077,-0.009573
8.360000,-0.132592,9.803210,0.045314,-0.005521,-0.004201,0.007452
8.370000,-0.209016,9.847182,-0.074836,0.009107,-0.016932,0.003399
8.380000,-0.227105,9.766254,0.040529,-0.013260,-0.002625,0.013644
8.390000,-0.246573,9.762217,0.033967,-0.012039,-0.018476,-0.012284
8.400000,-0.197734,9.839032,-0.040515,0.004958,0.012758,0.005434
8.410000,-0.077736,9.818005,0.117660,-0.008844,0.013092,-0.014679
8.420000,-0.209280,9.782479,-0.074244,-0.005140,0.013781,-0.011753
8.430000,-0.158279,9.838131,0.034641,0.003565,0.001636,-0.012220
8.440000,-0.163321,9.781727,-0.000376,-0.007012,0.001450,0.011120
8.450000,-0.113810,9.715742,-0.106895,-0.013551,0.004995,0.008138
8.460000,-0.135743,9.789148,-0.059434,0.000703,-0.003732,0.007220
8.470000,-0.246738,9.732041,-0.056073,-0.003987,0.008391,-0.011812
8.480000,-0.172629,9.847308,-0.075040,0.007357,0.000416,0.004346
8.490000,-0.179694,9.840592,-0.008445,0.004492,0.002656,-0.002574
8.500000,-0.172075,9.884029,-0.035490,0.003008,0.016425,-0.006284
8.510000,-0.186721,9.785366,-0.021446,0.030612,0.006645,-0.004041
8.520000,-0.151184,9.760596,0.001970,-0.002671,0.017361,-0.005132
8.530000,-0.090422,9.829767,0.068436,0.008476,0.001633,0.006751
8.540000,-0.175495,9.894247,0.061235,0.009122,-0.002928,-0.011745
8.550000,-0.083348,9.700382,-0.066292,-0.006302,0.007170,-0.009823
8.560000,-0.234615,9.860615,0.061681,0.001625,-0.000987,0.005731
8.570000,-0.125028,9.768860,-0.024691,-0.002008,-0.005938,-0.001622
8.580000,-0.224026,9.869244,-0.031050,-0.002954,0.009702,-0.002140
8.590000,-0.071619,9.830055,-0.007947,-0.015611,-0.002435,-0.000982
8.600000,-0.111182,9.773919,-0.023142,-0.016210,0.000734,-0.004386
8.610000,-0.156668,9.798435,-0.035318,0.004785,0.000572,0.007694
8.620000,-0.005728,9.801650,-0.002768,0.001144,0.001911,-0.012739
8.630000,-0.076335,9.749579,0.003484,-0.005672,-0.017798,0.000414
8.640000,-0.140943,9.834387,-0.089034,0.006058,-0.005759,-0.000901
8.650000,-0.098760,9.812991,0.043687,-0.013693,-0.003217,0.014573
8.660000,-0.110057,9.821353,-0.005717,-0.002922,-0.004571,0.008010
8.670000,-0.067314,9.696471,0.023679,-0.006255,-0.005842,0.014149
8.680000,-0.095250,9.812484,-0.018315,0.011051,0.011220,-0.014915
8.690000,0.045159,9.851366,-0.093440,0.002714,0.008161,0.000455
8.700000,-0.007181,9.793258,-0.037602,0.016339,-0.012414,0.012742
8.710000,-0.081891,9.888563,-0.068629,-0.005415,0.005050,-0.003666
8.720000,-0.023459,9.855556,0.058099,0.016465,-0.016381,0.004925
8.730000,-0.083995,9.667706,0.025716,-0.021087,-0.010282,0.000506
8.740000,-0.011758,9.747851,-0.028476,0.002876,0.004264,0.001378
8.750000,-0.130721,9.828304,-0.001353,0.002524,0.028301,-0.006993
8.760000,-0.031859,9.783271,0.008763,-0.015719,0.008126,-0.001730
8.770000,-0.087481,9.909984,-0.053473,-0.007347,-0.002584,0.013757
8.780000,-0.081072,9.911110,-0.020248,-0.028814,0.008522,0.015672
8.790000,-0.024419,9.863197,-0.072178,0.018472,-0.009476,0.005883
8.800000,-0.001555,9.816748,0.057867,-0.001057,-0.008656,-0.017315
8.810000,-0.105757,9.878673,0.064675,-0.004922,-0.000026,-0.006171
8.820000,-0.094547,9.835406,-0.077015,0.019172,0.011006,0.008228
8.830000,-0.090640,9.819174,-0.019972,-0.000613,0.003981,-0.002908
8.840000,-0.060817,9.836574,0.098508,0.000537,-0.005981,-0.001480
8.850000,-0.080789,9.800350,0.021542,0.009282,-0.017181,0.007432
8.860000,-0.066379,9.839380,0.050378,-0.000888,0.015728,-0.009312
8.870000,-0.040775,9.827529,0.037695,0.003061,0.005119,-0.001803
8.880000,0.021595,9.792683,0.026453,-0.003022,0.001870,-0.000536
8.890000,-0.041068,9.776622,-0.060609,-0.007695,0.010532,-0.002619
8.900000,-0.013914,9.837160,0.044606,0.011355,-0.001672,-0.000236
8.910000,0.039247,9.731602,0.027555,0.009556,0.005098,0.014647
8.920000,-0.084212,9.800511,-0.040357,-0.011746,0.011145,-0.008404
8.930000,0.000782,9.881671,0.037642,0.009488,0.008676,-0.004606
8.940000,-0.081615,9.866506,0.005631,0.018892,-0.014585,-0.004132
8.950000,-0.034080,9.753236,0.038112,0.005190,0.010341,-0.004872
8.960000,-0.087160,9.851336,0.067209,0.002594,-0.002489,0.013751
8.970000,0.044671,9.793297,-0.017586,0.015107,0.018832,0.003178
8.980000,-0.031235,9.771239,0.044559,-0.005300,0.008229,-0.003770
8.990000,0.047351,9.783427,0.101493,-0.005694,0.000077,0.014673
9.000000,-0.043161,9.788636,-0.066540,-0.005802,-0.003486,-0.000686
9.010000,0.054477,9.804673,0.079075,0.018064,-0.010044,-0.015456
9.020000,0.015972,9.840044,-0.014637,-0.007284,0.009833,0.002634
9.030000,0.004470,9.829464,-0.015774,-0.002985,0.005853,0.010905
9.040000,0.044065,9.780727,0.028529,0.007353,0.003908,0.012994
9.050000,-0.091035,9.753929,0.038808,0.007228,0.003019,0.016572
9.060000,-0.093287,9.800170,-0.022546,0.004739,0.007843,-0.000511
9.070000,0.074478,9.791783,-0.019380,0.000154,0.009102,0.028326
9.080000,-0.074233,9.811268,-0.078136,-0.010564,-0.013544,-0.019069
9.090000,0.002835,9.821892,-0.083470,0.004770,0.009158,0.006187
9.100000,-0.011878,9.859860,-0.028075,0.005549,-0.005838,0.004961
9.110000,-0.035601,9.819187,-0.042716,0.001849,-0.002130,0.004202
9.120000,-0.043843,9.871043,-0.006214,-0.009400,0.006143,0.020844
9.130000,0.016294,9.935359,-0.121800,-0.014637,-0.007329,0.006103
9.140000,0.120919,9.850926,0.029173,-0.003141,-0.008827,0.012411
9.150000,0.046180,9.880984,-0.023378,-0.008352,0.003945,0.008375
9.160000,-0.073554,9.783618,0.023661,-0.013833,-0.005912,0.000458
9.170000,0.088026,9.790980,-0.066885,-0.002348,0.000672,-0.012657
9.180000,-0.006363,9.712539,0.002109,0.015095,0.018892,-0.011138
9.190000,-0.018527,9.760027,0.045893,0.002944,0.013841,-0.007692
9.200000,-0.080137,9.803271,-0.039295,-0.007368,-0.004125,-0.000377
9.210000,0.038980,9.842087,0.155483,-0.016526,-0.006337,0.001721
9.220000,-0.013965,9.929418,0.039236,-0.007309,-0.004750,0.009072
9.230000,-0.022457,9.827341,0.059448,0.008611,-0.002232,0.004243
9.240000,-0.015072,9.833726,0.105934,-0.024282,-0.008403,-0.010607
9.250000,0.011210,9.837350,-0.000777,0.012077,0.000588,0.003747
9.260000,-0.044976,9.892258,0.019603,0.001069,-0.013297,0.006626
9.270000,-0.015990,9.845673,-0.020833,0.022303,-0.010188,-0.004371
9.280000,-0.004264,9.839251,-0.050043,0.002998,-0.023425,-0.009200
9.290000,0.057045,9.825908,-0.050579,-0.002322,0.007002,-0.000797
9.300000,0.048902,9.789475,-0.016691,0.003516,0.000249,-0.002378
9.310000,0.060275,9.884601,0.004781,0.006656,-0.000477,0.001599
9.320000,-0.048722,9.839753,0.043857,-0.022348,0.008013,0.005970
9.330000,-0.041633,9.704083,-0.009089,0.015194,-0.012255,0.014790
9.340000,-0.022792,9.799237,0.033727,0.005165,-0.012417,-0.019900
9.350000,-0.063184,9.886802,-0.021149,0.016354,-0.004181,-0.005812
9.360000,-0.038313,9.788100,-0.071666,0.004204,-0.004206,-0.006977
9.370000,0.081751,9.776681,0.010510,-0.002697,-0.011714,0.004015
9.380000,-0.076108,9.913404,-0.007404,0.005272,-0.005014,0.012502
9.390000,-0.008924,9.790364,0.030140,-0.006723,0.007832,-0.007289
9.400000,0.004567,9.755831,-0.016956,0.008803,0.003438,0.002226
9.410000,-0.037586,9.759545,-0.101504,0.003129,-0.029120,0.013398
9.420000,-0.019854,9.732785,0.019436,-0.003424,0.002299,-0.019768
9.430000,-0.029176,9.857028,0.017301,0.008597,-0.004889,0.005631
9.440000,-0.117720,9.810846,0.066768,-0.004103,-0.003045,-0.003448
9.450000,-0.135621,9.731845,0.010770,-0.002703,-0.000614,0.011843
9.460000,0.016879,9.798583,0.071088,-0.013633,0.000467,-0.017288
9.470000,-0.002422,9.920432,0.011839,-0.010957,-0.003087,-0.005534
9.480000,-0.086758,9.866343,-0.019155,-0.006848,0.010630,0.009929
9.490000,-0.009827,9.827293,0.041824,0.010720,0.026596,0.002025
9.500000,0.047178,9.808773,0.026310,0.012244,0.011363,-0.015163
9.510000,-0.004166,9.806752,0.011970,-0.006436,-0.019251,-0.010864
9.520000,0.074222,9.760497,0.105370,-0.001435,-0.012551,0.000954
9.530000,-0.049844,9.789886,0.053104,-0.007837,0.008211,0.019107
9.540000,-0.057021,9.876099,-0.018960,-0.008144,0.000862,-0.009847
